Productname,ProductID,Category,Revenue,ROI,NetProfitMargin,Cluster
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.807697,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.772194,25.999835,1
LL Mountain Pedal,935,Components,97.176,0.900893,25.999835,1
"HL Mountain Frame - Silver, 38",748,Components,2456.1,0.273401,8.733333,2
"HL Mountain Frame - Silver, 38",748,Components,2456.1,0.19798,8.733333,2
"HL Mountain Frame - Silver, 38",748,Components,2456.1,0.217478,8.733333,2
"HL Mountain Frame - Silver, 38",748,Components,2456.1,0.315462,8.733333,2
"HL Mountain Frame - Silver, 38",748,Components,2456.1,0.199355,8.733333,2
"HL Mountain Frame - Silver, 38",748,Components,2456.1,0.237249,8.733333,2
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.133385,25.999893,1
ML Mountain Pedal,936,Components,186.27,1.021365,25.999893,1
ML Mountain Pedal,936,Components,186.27,0.975971,25.999893,1
